,disposition,period,time0bk,impact,duration,depth,ror,srho,prad,sma,incl,teq,insol,dor,ldm_coeff2,ldm_coeff1,count,tce_plnt_num,steff,slogg,smet,srad,smass,ra,dec,kepmag,hmag
9392,CANDIDATE,6.592998245299103,5.932853095228518,0.828068081488384,3.2081154486761125,6.971669484730542,0.025565215089165483,0.13953675048159958,1.855725861224088,1.0483,89.47,293.0,1.3159320376232004,5.293330075655638,0.3103,0.2947,1,1.0,6429.0,4.404,-0.14,0.9610669720934479,1.152,295.16364,44.422211,14.324,12.98
9394,FALSE POSITIVE,5.446977848389183,6.022937493252584,0.01699918127313763,1.976379768795204,7.909122318177191,0.03224241331806581,3.8829066255985225,4.330643324119384,0.5515,90.0,893.0,5.703926907065094,6.2461105212443115,0.082,0.6827,1,1.0,4575.0,2.592,0.24,3.0737228150711826,1.66,300.58768,44.681862,12.184,9.659
9395,FALSE POSITIVE,5.147261313058768,5.764025968011867,0.04198766179156281,1.406813054444825,7.662938071290791,0.02959867800046546,5.408456589436946,1.17236842496706,0.2959,89.99,202.0,0.39003531977071526,6.5567803738430515,0.426,0.2631,1,1.0,3710.0,4.797,-0.2,0.4378728288437868,0.467,282.90985,41.502739,15.901,12.96
9396,FALSE POSITIVE,6.6091988382070035,6.258349949660825,1.07478748336432,3.5058582825202387,7.66977554165844,0.3221014029891952,0.017789061758259728,4.017427505867872,0.9579,88.53,228.0,0.6028207328114995,4.617196385074396,0.2865,0.3556,1,1.0,5755.0,4.588,-0.46,0.7138175250758096,0.85,288.81357,41.555119,15.048,13.426
9397,CANDIDATE,6.329921709198597,6.423354462953498,0.030995036979292217,3.2407599761630963,6.6881071685382265,0.01840296123038578,1.0174255419792033,1.5171757816374536,0.8742,89.99,308.0,1.500306258328591,5.834819286592168,0.302,0.319,1,1.0,6292.0,4.426,-0.08,0.9354667573822449,1.129,289.32593,41.749939,15.16,13.694
9398,FALSE POSITIVE,4.115269222315316,5.755411227185819,0.37700548763938535,0.9550474476155323,5.784449833353655,0.011893719582633577,5.742881980197196,1.222182008258791,0.1862,89.89,655.0,4.468565088695533,5.980409989489802,0.2736,0.3819,1,1.0,5860.0,4.244,-0.22,1.0140511632695293,0.917,283.24283,42.028561,13.891,12.236
9399,FALSE POSITIVE,6.5914612979695315,6.409936440924686,1.0637326771901383,4.33458259795773,8.516392911309543,0.32654371167272417,0.00313999484016556,4.287080382347398,1.0253,87.39,264.0,0.9769880877913357,4.025670415869822,0.2868,0.3588,1,1.0,6047.0,4.47,0.0,0.8827870937110135,1.081,288.77316,42.137081,15.975,14.365
9401,FALSE POSITIVE,6.289091833651962,6.142542545620464,0.6353778510426744,2.290834523457901,6.93867332165426,0.022055211895005748,2.8535647531110953,1.6619851802001797,0.8341,89.88,304.0,1.4525441362473799,6.464590729899821,0.302,0.319,1,1.0,6129.0,4.419,-0.06,0.9197347064380283,1.06,288.08368,42.676392,15.394,13.848
9402,FALSE POSITIVE,3.926033615677044,5.581134756672922,0.5289823494921831,1.2002974490643574,6.133402748380784,0.014428499370122439,4.33333132779048,1.374468228381424,0.1821,89.71,706.0,4.767531364442236,5.384516104124803,0.3022,0.3344,1,1.0,6311.0,4.398,0.21,0.997923812823245,1.253,292.9418,46.193691,15.0,13.681
9404,FALSE POSITIVE,0.5137536270623954,5.573738541432115,0.585898932259168,1.7474957365862913,4.406867935097715,0.00613696147791732,0.18161987311415714,0.6279164845017133,0.0128,63.84,2299.0,9.484031025125827,1.141464534045354,0.2889,0.3511,1,1.0,5887.0,4.421,-0.12,0.8820805170535081,0.965,297.27579,46.132751,13.805,12.312
9405,FALSE POSITIVE,0.9429823455726235,5.576108890658325,0.3052380199252282,1.555020794736352,5.5660664357376675,0.010223821888958061,0.6854173322817206,0.6444550048449342,0.0175,85.05,1131.0,6.6495042267101345,1.9912286581652974,0.1171,0.6215,1,1.0,4327.0,4.639,-0.3,0.5807926685903894,0.6,287.9549,46.298271,15.597,13.089
9407,FALSE POSITIVE,0.5770976306846425,5.575463340179732,0.13459326448877432,1.7652684664388525,6.354720828864848,0.015205414066237448,0.2760698551107685,1.1085724417968492,0.0137,85.62,1805.0,8.513815533682646,1.3328228376079214,0.1914,0.5167,1,1.0,5296.0,4.576,0.12,0.7443384828802195,0.911,293.76086,46.231201,16.678,14.791
9408,FALSE POSITIVE,1.9811285730621175,5.587574238723368,0.7681866669299168,2.624413649853021,5.578233534403934,0.011909718449492963,0.020068652861780462,0.5342240739536623,0.0347,69.14,580.0,3.9766630482228233,1.6017181762066455,0.464,0.2027,1,1.0,3745.0,4.819,-0.4,0.4149859935087755,0.438,297.16284,46.27631,15.802,12.96
9409,CANDIDATE,2.188885048812653,5.586180557550114,0.4204980049230295,1.4904882895210367,4.951642764815185,0.007845919502641284,1.8196032178855495,0.7788380461639725,0.054,88.3,1152.0,6.722775636438995,3.3719169902996065,0.2868,0.3588,1,1.0,6063.0,4.47,-0.02,0.8820805170535081,1.079,290.81824,49.30558,14.689,13.257
9410,FALSE POSITIVE,0.5058253949338655,5.574602109177116,0.21435469861026535,1.265299689953567,4.036320991881539,0.004955979712065104,0.9259944173933035,1.1552963513403973,0.0143,85.05,4056.0,11.75397541556519,1.6479736717005973,0.3119,0.2752,1,1.0,6762.0,3.738,-0.48,1.6969436658755466,1.386,292.54663,49.543373,13.699,12.543
9411,FALSE POSITIVE,5.456541901051184,6.194747455284571,0.6053458258005159,1.9381614058037833,6.5135290027918025,0.01762708715476656,3.205131141309578,3.458568867549402,0.6022,89.82,862.0,5.564688327224535,6.02828432653809,0.2391,0.4416,1,1.0,5282.0,2.932,-0.5,2.8061707297225893,2.118,295.14056,49.55706,13.015,11.051
9412,FALSE POSITIVE,0.5604735501075646,5.573621915162522,0.7334489344126259,1.7259756058391809,3.766375901843312,0.0047089825967448545,0.12890273053170243,0.6362049697957392,0.0137,53.12,2643.0,10.051679085139014,1.099611888821423,0.2949,0.3354,1,1.0,6124.0,4.196,-0.28,1.087563684296247,0.991,286.47849,49.64114,12.174,10.798
9413,FALSE POSITIVE,2.2232909525379148,5.584083945074578,0.608707259166534,3.2894191123555974,5.291318104356513,0.009597852642249395,0.009229868949946145,0.909376928017845,0.0533,72.61,1131.0,6.653535434793296,1.515500398635001,0.2916,0.3447,1,3.0,5953.0,4.433,-0.18,0.8742848121872949,0.968,292.65387,49.644138,14.095,12.533
9414,FALSE POSITIVE,6.612275888664593,6.696786383461733,1.0575492660168522,2.015601475043653,8.514790346992617,0.3164270673168518,1.959509752849935,4.341374139153772,1.0529,89.75,283.0,1.2002974490643574,6.3767298401994665,0.302,0.319,2,1.0,6289.0,4.411,-0.08,0.9456300061394741,1.121,291.88229,49.748161,15.279,13.812
9415,FALSE POSITIVE,6.588785765721261,6.7122122252975185,1.053202951098535,2.4939147898866443,8.354203618337236,0.3054768008132727,0.6303655841717097,4.305057844919924,1.0365,89.57,285.0,1.2275909583814146,5.814139442376496,0.302,0.319,2,2.0,6289.0,4.411,-0.08,0.9456300061394741,1.121,291.88229,49.748161,15.279,13.812
9416,FALSE POSITIVE,6.547308479058354,6.53327046848976,0.48657193811858185,3.089383351526443,6.42746147348597,0.01659323853806536,1.2122359512152419,1.483175137283405,1.0261,89.86,302.0,1.4256024758179713,6.060529526713617,0.3103,0.2947,2,1.0,6450.0,4.386,-0.08,0.9868429901686392,1.183,284.19217,44.762112,13.971,12.731
9417,CANDIDATE,6.559669961708429,6.551328915882281,0.06395638966817443,3.4403556980614165,6.62034161447306,0.017843053189265056,0.7519245969991819,1.5501579568690622,1.0346,89.98,301.0,1.4118849873561126,5.862502254851295,0.3103,0.2947,2,2.0,6450.0,4.386,-0.08,0.9868429901686392,1.183,284.19217,44.762112,13.971,12.731
9418,FALSE POSITIVE,6.5370654447070615,6.080679567799578,0.174118860824002,3.4620217101034023,6.4751268784200935,0.01654224553676737,0.6720957821329204,1.4164760993064034,1.0148,89.94,282.0,1.1947632172871094,5.8039385174722575,0.3024,0.3288,1,1.0,6214.0,4.442,0.07,0.9341059073171936,1.169,289.29507,44.71656,14.495,13.113
9419,FALSE POSITIVE,6.607695841929985,6.266757373265152,0.005999964000583188,3.8691338016344012,5.91997575607852,0.012499674502052721,0.23429065785703446,1.4960482832816315,1.0735,90.0,328.0,1.732854656990129,5.478069698147398,0.3052,0.3236,1,1.0,6179.0,4.134,0.06,1.2248895592609588,1.199,294.13348,44.71735,13.732,12.353
9420,FALSE POSITIVE,6.284028241038459,6.2840589078886895,0.007999914669124173,3.1356451479775433,6.572843780718271,0.017327132967466973,1.2346878935228798,1.3008204268406467,0.8056,90.0,280.0,1.1667043308708802,5.893859315562288,0.2965,0.3342,1,1.0,6008.0,4.519,-0.28,0.8066353894106314,0.97,289.48599,44.886089,14.077,12.625
9421,CANDIDATE,6.609303969595259,6.423991851892171,1.2777777212212793,3.5753748912415184,7.007239377043382,0.6311950285479606,0.008579894732035215,5.480322906679031,1.0106,87.61,338.0,1.8403530065145335,4.3746569509091024,0.2949,0.3354,1,1.0,6028.0,4.013,-0.34,1.2647768765891596,0.999,298.21265,44.80479,13.936,12.43
